"entrez_id","hgnc_symbol","RG10T17","RG10T18","RG10T19","RG10T5","RG10T7","RG10T8","RG13T10","RG13T11","RG13T122","RG13T13","RG13T14","RG16T1","RG16T3","RG16T5","RG16T9","RG17T13","RG17T14","RG17T19","RG17T6","RG17T7","RG17T9","RG19-T10","RG19-T11","RG19-T7","RG19-T8","RG19-T9","RG1T3","RG1T5","RG1T6","RG1T7","RG20-T10","RG20-T12","RG20-T14","RG20-T8","RG4T1","RG4T2","RG4T3","RG4T4","RG4T5","RG5T12","RG5T13","RG5T14Rep","RG5T15","RG5T16","RG5T17","RG5T22","RG6T12","RG6T13","RG6T16","RG6T3"
"150483","TEKT4",5,5,NA,NA,4,4,5,2,3,4,3,3,3,3,3,NA,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,4,4,7,5,4,5,5,6,6,6,6
"150538","SATB2-AS1",5,5,5,5,4,4,5,2,3,3,3,2,2,2,2,3,3,4,2,3,3,3,3,3,3,NA,4,4,NA,4,3,5,4,5,3,3,3,3,3,4,4,7,5,4,5,5,7,7,7,7
"150568","LINC01102",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,4,4,3,4,NA,NA,NA,4,4,4,3,5,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,6,NA,6,6
"150572","SMYD1",5,5,3,3,4,4,5,2,3,4,3,3,3,3,3,5,5,5,2,4,5,3,4,3,3,3,5,4,7,5,5,5,5,5,2,2,2,2,2,4,4,7,5,4,5,5,6,NA,6,6
"150590","C2orf15",5,5,5,5,4,4,5,2,3,4,3,3,3,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3,5,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,6,6,6,6
"1506","CTRL",3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,3,3,3,2,2,3,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"150622","LINC01105",6,5,5,5,5,5,8,2,6,7,5,3,3,3,3,6,6,6,2,4,6,3,3,3,3,3,5,4,NA,NA,5,NA,5,5,3,3,3,3,3,5,4,7,6,5,4,6,4,NA,3,NA
"150677","OTOS",2,2,1,1,1,1,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,5,4,6,5,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"150678","COPS9",2,2,1,1,1,1,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,5,4,6,5,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"150681","OR6B3",2,2,1,1,1,1,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,5,4,6,5,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"150684","COMMD1",5,3,3,3,3,3,5,2,5,4,3,3,3,3,3,5,5,5,2,4,5,2,4,2,2,2,5,4,5,5,3,5,5,5,4,5,4,4,4,4,4,7,5,5,5,5,4,4,4,3
"150696","PROM2",5,5,NA,NA,4,4,5,2,3,4,3,3,3,3,3,NA,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,4,4,7,5,4,5,5,6,6,6,6
"150709","ANKAR",5,5,5,5,4,4,5,2,3,3,3,2,2,2,2,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,4,5,4,4,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"150726","FBXO41",7,5,5,5,4,4,5,2,3,4,3,3,3,3,3,5,5,5,2,4,5,3,4,3,3,3,5,4,5,5,3,5,5,5,4,5,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"150737","TTC30B",5,5,5,5,4,4,5,2,3,4,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,3,5,4,4,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"150763","GPAT2",5,5,NA,NA,4,4,5,2,3,4,3,3,3,3,3,NA,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,4,4,7,5,4,5,5,6,6,6,6
"150771","ITPRIPL1",5,5,5,5,4,4,5,2,3,4,3,3,3,3,3,4,4,4,2,4,4,4,4,4,4,4,5,4,8,8,5,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,6,6,6,6
"150776","LOC150776",5,5,5,5,4,4,2,3,2,2,2,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,7,7,7,7
"150786","RAB6D",5,5,5,5,4,4,2,3,2,2,2,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,7,7,7,7
"1508","CTSB",1,1,1,1,1,1,4,3,4,4,4,1,1,1,1,4,4,3,2,3,4,1,1,1,1,1,4,4,3,2,4,5,5,5,1,1,1,1,1,2,2,3,3,2,2,3,6,4,7,5
"150864","FAM117B",5,5,5,5,4,4,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,4,4,4,4,4,4,6,4,3,5,4,5,3,3,3,3,3,4,4,7,5,4,5,5,4,4,4,3
"1509","CTSD",3,2,2,2,2,2,4,2,3,4,3,1,2,2,2,3,3,3,1,3,3,2,2,2,2,2,3,3,3,2,5,5,5,5,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2
"150921","TCF23",4,3,3,3,3,3,5,2,5,4,3,3,3,3,3,6,6,6,4,4,6,3,4,3,3,3,5,4,NA,NA,5,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,6,6,6,6
"150935","LOC150935",2,2,1,1,1,1,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,5,4,6,5,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"150946","GAREM2",4,3,3,3,3,3,4,2,5,4,3,3,3,3,3,6,6,6,2,4,6,3,4,3,3,3,5,4,7,5,5,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,6,6,6,6
"150962","PUS10",5,3,3,3,3,3,5,2,5,4,3,3,3,3,3,5,5,5,2,4,5,2,4,2,2,2,5,4,5,5,3,5,5,5,4,5,4,4,4,4,4,7,5,5,5,5,4,4,4,3
"150967","LINC01963",7,7,5,5,5,5,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,5,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"150992","LINC00309",5,3,3,3,3,3,5,2,5,4,3,3,3,3,3,5,5,5,2,4,5,2,4,2,2,2,5,4,5,5,3,5,5,5,4,5,4,4,4,4,4,7,5,5,5,5,4,4,4,3
"151","ADRA2B",5,5,NA,NA,4,4,5,2,3,4,3,3,3,3,3,4,4,4,2,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,6,6,6,6
"1510","CTSE",5,5,5,5,4,4,7,2,4,5,4,3,3,3,3,7,7,7,4,5,7,5,4,4,4,4,5,4,7,5,4,4,5,4,NA,NA,NA,NA,NA,4,4,7,5,5,5,8,2,6,5,6
"151009","LINC01106",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,4,4,3,4,3,3,3,4,4,4,3,5,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,6,5,6,6
"151011","SEPT10",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,4,4,3,4,3,3,3,4,4,4,3,NA,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,6,5,6,6
"151050","KANSL1L",8,8,8,7,8,8,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"151056","PLB1",4,3,3,3,3,3,5,2,5,4,3,3,3,3,4,6,6,6,4,4,6,3,4,3,3,3,5,4,6,4,5,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,6,6,6,6
"1511","CTSG",3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,4,3,5,5,8,5,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,6,6,6,7
"151112","ZSWIM2",5,5,5,5,4,4,5,2,3,3,3,3,3,3,3,3,3,4,2,3,3,3,8,3,3,NA,4,4,4,3,3,NA,2,NA,4,4,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"151126","ZNF385B",5,5,5,5,4,4,5,2,3,4,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,3,5,4,4,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"151171","LINC01107",2,2,1,1,1,1,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,5,4,6,5,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"151174","LINC02610",2,2,1,1,1,1,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,5,4,6,5,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"151188","ARL6IP6",5,5,5,5,4,4,5,2,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,4,4,4,3
"151194","METTL21A",5,5,5,5,4,4,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,4,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"151195","CCNYL1",5,5,5,5,4,4,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,4,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"1512","CTSH",5,4,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,3,3,3,2,5,5,5,5,2,2,2,2,2,4,4,7,5,4,5,5,4,4,NA,4
"151230","KLHL23",5,5,5,5,4,4,5,2,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,3,5,NA,NA,NA,NA,NA,4,4,7,5,4,5,5,7,7,7,7
"151234","SULT1C2P1",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,4,4,3,4,3,3,3,4,4,4,3,3,5,5,5,3,3,3,3,3,2,2,3,3,2,2,3,6,5,6,6
"151242","PPP1R1C",5,5,5,5,4,4,5,2,3,4,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,3,5,4,4,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"151246","SGO2",5,5,5,5,4,4,5,2,3,3,3,2,2,2,2,3,3,4,2,3,3,4,4,4,4,4,4,4,6,4,3,5,4,5,3,3,3,3,3,4,4,7,5,4,5,5,7,7,7,7
"151254","C2CD6",5,5,5,5,4,4,5,2,3,3,3,2,2,2,2,3,3,4,2,3,3,4,4,4,4,4,4,4,6,4,3,5,4,5,3,3,3,3,3,4,4,7,5,4,5,5,4,4,4,3
"151258","SLC38A11",5,5,5,5,4,4,5,2,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,3,5,3,3,3,3,3,4,4,7,5,4,5,5,7,7,7,7
"151278","CCDC140",4,3,2,2,2,2,5,2,2,3,2,3,2,3,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,6,6,7,5
"151295","SLC23A3",7,7,5,5,5,5,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,6,6,7,5
"1513","CTSK",5,5,5,5,5,4,5,2,4,4,4,3,3,4,3,4,4,4,3,3,4,5,5,5,5,5,8,8,8,8,5,5,8,7,4,4,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"151300","LINC00608",7,7,5,5,5,5,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,6,6,7,5
"151306","GPBAR1",7,7,5,5,5,5,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,6,6,7,5
"151313","FAHD2B",5,5,5,5,4,4,5,2,3,4,3,3,3,3,3,4,4,4,2,4,4,4,4,4,4,4,5,4,8,8,5,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,6,6,6,6
"151325","MYADML",5,5,5,5,3,3,5,2,5,4,3,3,3,3,3,6,6,6,4,4,6,3,4,3,3,3,5,4,7,5,5,5,5,5,4,4,4,4,4,2,2,3,3,2,2,3,6,4,6,6
"151354","FAM84A",4,3,3,3,3,3,4,2,5,4,3,3,3,3,3,6,6,6,2,4,6,3,4,3,3,3,5,4,7,5,5,5,5,5,3,3,3,3,3,5,4,7,6,5,5,6,4,5,3,5
"151393","RMDN2",5,3,3,3,3,3,5,2,5,4,3,3,3,3,3,6,6,6,2,4,6,3,4,3,3,3,5,4,7,5,5,5,5,5,4,4,4,4,4,4,4,7,5,5,5,5,6,4,6,6
"1514","CTSL",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,3,4,3,3,3,2,4,2,2,2,2,2,6,6,8,8,6,6,6,2,4,2,3
"151449","GDF7",4,3,3,3,3,3,4,2,5,4,3,3,3,3,3,6,6,6,2,4,6,3,4,3,3,3,5,4,7,5,5,5,5,5,3,3,3,3,3,7,6,7,8,7,7,8,4,5,3,6
"151473","SLC16A14",4,3,2,2,2,2,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"151475","LINC01907",4,3,2,2,2,2,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"151484","LOC151484",4,3,2,2,2,2,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"1515","CTSV",5,5,5,5,5,5,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,3,3,3,2,4,2,2,2,2,2,5,5,7,5,5,5,4,2,4,2,3
"151507","MSL3P1",2,2,1,1,1,1,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,5,4,6,5,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"151516","ASPRV1",5,3,3,3,3,3,5,2,3,4,3,3,3,3,3,5,5,5,2,4,5,3,4,3,3,3,5,4,5,5,3,5,5,5,4,5,4,4,4,4,4,7,5,4,5,5,4,4,4,3
"151525","WDSUB1",5,5,5,5,4,4,5,2,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,7,7,7,7
"151531","UPP2",5,5,5,5,4,4,5,2,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,4,4,4,3
"151534","LBX2-AS1",7,5,5,5,4,4,5,2,3,4,3,3,3,3,3,5,5,5,2,4,5,3,4,3,3,3,5,4,5,5,3,5,5,5,4,5,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"151556","GPR155",5,5,5,5,4,4,5,2,3,NA,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4,4,3,3,5,3,5,4,4,4,4,4,4,4,7,5,4,5,5,7,7,7,7
"151613","TTC14",8,7,8,7,7,7,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,5,4,5,5,5,8,8,6,4,7,7,7,7,8,6,6,6,6,6,6,8,8,6,6,8,8,8,8,8
"151636","DTX3L",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,2,2,3,3,2,2,3,8,8,8,8
"151647","FAM19A4",3,2,2,2,2,2,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,5,7,7,2,2,2,2,2,4,4,7,5,5,5,5,5,3,5,5
"151648","SGO1",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,7,5,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,3
"151649","PP2D1",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,7,5,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,3
"151651","EFHB",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,3,2,5,5,7,5,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,3
"151658","LINC00635",5,5,5,4,4,4,5,2,5,4,5,2,2,2,2,3,3,3,2,2,3,4,4,4,4,4,5,5,7,5,7,5,7,7,6,6,6,6,6,4,4,7,5,4,5,5,5,6,5,8
"1517","CTSLP2",5,5,5,5,4,4,NA,NA,NA,NA,2,3,3,3,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,2,4,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,5,3,4,3
"151742","PPM1L",8,6,7,6,6,6,5,2,5,4,5,2,2,3,2,5,5,6,3,4,5,4,4,4,4,4,5,5,6,4,7,7,7,7,7,6,6,6,6,6,6,8,8,6,6,8,8,8,8,8
"151790","WDR49",8,NA,8,7,7,7,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,6,6,4,4,5,5,5,6,4,7,7,7,7,6,6,6,6,6,6,6,8,8,6,6,8,8,8,8,8
"1518","CTSLP8",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,3,4,3,3,3,2,4,2,2,2,2,2,6,6,8,8,6,6,6,2,4,2,3
"151827","LRRC34",8,7,8,7,7,7,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,6,6,6,6,5,NA,NA,6,4,7,7,7,7,6,6,6,6,6,6,6,8,8,6,6,8,8,8,8,8
"151835","CPNE9",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,5,7,3,3,3,3,3,4,5,7,6,5,5,6,6,6,6,7
"151887","CCDC80",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,7,7,8,7,7,7,7,7,6,6,6,6,6,4,4,7,5,4,5,5,6,6,6,8
"151888","BTLA",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,7,7,8,7,7,7,7,7,6,6,6,6,6,4,4,7,5,4,5,5,6,6,6,8
"1519","CTSO",3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,3,1,2,3,5,2,5,5,5,NA,2,3,2,4,3,2,4,2,2,2,2,2,3,3,5,4,3,4,3,NA,NA,NA,NA
"151903","CCDC12",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,5,7,7,1,1,1,1,1,2,3,4,3,3,3,3,6,6,5,8
"151963","MB21D2",4,3,3,3,3,3,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,5,4,5,5,5,8,8,6,4,7,7,7,8,5,5,5,5,5,6,6,8,8,6,6,8,6,7,7,6
"151987","PPP4R2",3,2,2,2,2,2,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,5,7,7,6,6,6,6,6,4,4,7,5,5,5,5,5,3,5,5
"152","ADRA2C",5,3,3,3,3,3,3,6,2,2,2,2,2,2,2,3,3,3,1,2,3,3,3,3,3,3,3,3,4,3,4,4,5,4,2,2,2,2,2,2,2,3,3,2,2,3,NA,NA,NA,8
"1520","CTSS",5,5,5,5,5,4,5,2,4,4,4,3,3,4,3,4,4,4,3,3,4,5,5,5,5,5,8,8,8,8,5,5,8,7,4,4,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"152002","XXYLT1",4,3,3,3,3,3,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,5,4,5,5,5,8,8,6,4,7,7,7,8,5,5,5,5,5,6,6,8,8,6,6,8,6,7,7,6
"152006","RNF38",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,3,6,4,4,4,6,4,3,3,3,3,3,3,3,3,4,4,5,5,6,4,5,4
"152007","GLIPR2",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,3,6,4,4,4,6,4,3,3,3,3,3,3,3,3,4,4,5,5,6,4,5,4
"152015","ROPN1B",8,6,7,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,2,2,3,3,2,2,3,6,8,6,8
"152024","LINC00691",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,7,5,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,3
"152065","C3orf22",8,6,7,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,2,2,3,3,2,2,3,6,8,6,8
"152078","PQLC2L",8,6,7,6,6,6,5,2,5,4,5,2,2,2,2,5,5,6,3,4,5,4,4,4,4,4,5,5,6,4,7,7,7,7,7,6,6,6,6,6,6,8,8,6,6,8,6,8,7,8
"152098","ZCWPW2",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,7,5,2,2,2,2,2,3,3,4,3,3,3,3,4,4,4,3
"1521","CTSW",5,5,5,5,4,3,4,2,3,4,3,2,2,2,2,5,6,7,4,5,6,2,3,2,2,2,4,4,3,2,5,5,7,6,2,2,2,2,2,4,4,7,5,4,5,5,6,5,6,5
"152100","CMC1",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,7,5,NA,NA,NA,NA,NA,3,3,4,3,3,3,3,4,4,4,3
"152110","NEK10",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,7,5,NA,NA,NA,NA,NA,3,3,4,3,3,3,3,4,4,4,3
"152118","C3orf79",8,6,7,6,6,6,5,2,5,4,5,2,2,2,2,5,5,6,3,4,5,4,4,4,4,4,5,5,6,4,7,7,7,7,5,5,5,NA,NA,6,6,8,8,6,6,8,6,8,7,8
"152137","CCDC50",4,3,3,3,3,3,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,5,4,5,5,5,8,8,6,4,7,7,7,8,5,5,5,5,5,6,6,8,8,6,6,8,6,7,7,6
"152138","PYDC2",4,3,3,3,3,3,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,5,4,5,5,5,8,8,6,4,7,7,7,8,5,5,5,5,5,6,6,8,8,6,6,8,6,7,7,6
"152185","SPICE1",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,7,7,8,7,7,7,7,7,6,6,6,6,6,4,4,7,5,4,5,5,6,6,6,8
"152189","CMTM8",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,7,5,2,2,2,2,2,3,3,4,3,3,3,3,4,4,4,3
"152195","NUDT16P1",8,6,7,6,6,6,5,2,5,4,5,2,2,3,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,2,2,3,3,2,2,3,6,8,6,8
"1522","CTSZ",8,6,5,5,5,5,6,2,5,6,5,3,4,3,3,5,5,5,3,4,5,6,5,6,6,6,7,6,8,6,5,7,7,7,3,3,3,3,3,5,5,8,7,4,5,5,7,6,7,8
"152206","CCDC13",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,5,7,7,2,2,2,2,2,3,3,4,3,3,3,3,6,6,5,8
"152217","NCBP2-AS2",4,3,3,3,3,3,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,5,4,5,5,5,8,8,6,4,7,7,7,8,5,5,5,5,5,6,6,8,8,6,6,8,6,7,7,6
"152225","LINC02085",5,5,5,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,5,5,7,5,NA,5,NA,NA,6,6,6,6,6,4,4,7,5,4,5,5,5,6,5,8
"152273","FGD5",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,5,7,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,3
"1523","CUX1",7,5,5,5,5,5,4,3,2,2,2,3,3,3,3,4,4,4,3,3,3,3,4,3,3,3,3,3,7,5,3,5,8,6,2,2,2,2,2,5,5,7,5,5,5,5,4,7,4,4
"152302","CIDECP1",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,5,7,3,3,3,3,3,7,5,7,6,5,5,6,6,6,6,7
"152330","CNTN4",2,2,2,2,2,2,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,5,7,3,3,3,3,3,4,4,7,6,5,3,4,6,6,7,7
"1524","CX3CR1",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,2,5,5,7,7,2,2,2,2,2,3,3,4,3,3,3,3,7,6,7,5
"152404","IGSF11",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,4,4,7,5,4,5,5,8,8,8,8
"152405","C3orf30",8,6,6,6,6,6,5,2,5,4,5,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,5,5,7,5,7,7,7,7,5,5,5,5,5,4,4,7,5,4,5,5,8,8,8,8
"152485","ZNF827",4,3,3,3,3,4,3,3,2,2,2,2,2,2,2,3,2,3,1,2,3,3,2,3,3,3,2,2,3,2,4,3,2,4,2,2,2,2,2,3,3,3,4,3,4,3,5,5,5,5
"1525","CXADR",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,3,3,5,1,3,3,5,5,5,5,5,3,3,4,3,3,5,2,5,3,3,2,3,3,4,4,7,5,4,5,5,2,2,2,5
"152503","SH3D19",3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,3,1,2,3,NA,2,NA,3,3,2,2,3,2,4,3,2,4,2,2,2,2,2,3,3,3,4,3,4,3,5,5,5,5
