"gene_symbol","gene_symbol.1","r","p","mean_cna","padj"
"GTF2B","GTF2B",0.268658492505663,0.118634991350591,4.3265306122449,1
"NPC1L1","NPC1L1",-0.268573715032011,0.118755789397778,3.3469387755102,1
"SLC25A15","SLC25A15",0.276893256427304,0.118765243706115,2.80851063829787,1
"PRNP","PRNP",0.264670373931828,0.118773175846432,5.14,1
"CCNYL1","CCNYL1",0.264645732518275,0.118808784169962,3.64,1
"RWDD2A","RWDD2A",0.264639878110184,0.118817245316305,4.02173913043478,1
"RAB10","RAB10",0.26461314070508,0.118855893573645,3.84,1
"TCN1","TCN1",0.264580707777053,0.118902787198761,3.56,1
"SLC35E3","SLC35E3",0.264549321221889,0.118948181095447,4.24,1
"PLAG1","PLAG1",0.26454450025844,0.118955154730581,3.98,1
"CELSR2","CELSR2",-0.264544377276322,0.118955332631062,3.9,1
"BRPF3","BRPF3",0.264540070782004,0.118961562340456,4.64,1
"IGFBP5","IGFBP5",0.264492957847738,0.11902973114724,3.76,1
"CNN1","CNN1",-0.290768122334017,0.119036993525717,4.02380952380952,1
"SIM2","SIM2",0.264483721442224,0.119043098945629,3.48,1
"DDIT4L","DDIT4L",0.268262808591752,0.119199581959522,2.69387755102041,1
"MX2","MX2",0.264323688733936,0.119274891829727,3.38,1
"ICK","ICK",0.268147116876368,0.119365038055889,3.79591836734694,1
"MYL5","MYL5",0.301168679756396,0.119378235015349,3.84848484848485,1
"GOLPH3L","GOLPH3L",0.264249437419026,0.119382552766696,4.88,1
"CH25H","CH25H",0.264175768108097,0.119489441668375,2.72,1
"SMARCA2","SMARCA2",0.264138634020192,0.119543347708884,3.72,1
"UNC50","UNC50",0.264123679628258,0.119565061527587,4.16,1
"MAPKAPK3","MAPKAPK3",0.267932943607703,0.119671789973663,2.95918367346939,1
"TARS2","TARS2",0.263978828676149,0.119775538245641,4.88,1
"MRPS30","MRPS30",0.333534042367789,0.119876320406543,4.1875,1
"FCGBP","FCGBP",-0.263877935057038,0.119922306105617,4.26,1
"DBF4B","DBF4B",0.263646113134699,0.120260042167284,2.76,1
"ICOS","ICOS",0.267461102112874,0.120349666990692,3.53333333333333,1
"ZNF529","ZNF529",0.275709538040244,0.120414460343363,4.34042553191489,1
"GOPC","GOPC",0.26338045475978,0.120647947621966,3.7,1
"SLC26A11","SLC26A11",-0.26333493770223,0.120714503834236,4.3,1
"KNG1","KNG1",0.263257051803383,0.120828454241727,5.3,1
"HERC5","HERC5",0.26320023013215,0.120911637479982,3.1,1
"NEUROG3","NEUROG3",-0.26307328868955,0.121097626082642,3.46,1
"VN1R1","VN1R1",0.26306083325198,0.121115886709432,3.66,1
"PITX2","PITX2",-0.270926646451973,0.12118519972122,2.6875,1
"NR1D2","NR1D2",0.262940572967712,0.121292303342425,3.18,1
"SCN2A","SCN2A",-0.262896860590966,0.121356475048688,3.94,1
"NOS1AP","NOS1AP",0.262893724476464,0.121361079978512,4.7,1
"ATP6V0B","ATP6V0B",0.262785296383246,0.121520371200313,4.56,1
"SPINK2","SPINK2",0.270668950013664,0.121553411362615,3.29787234042553,1
"ZMAT3","ZMAT3",0.262762620424772,0.121553704081034,5.97959183673469,1
"ZNF763","ZNF763",0.270606524595256,0.121642733626255,3.9375,1
"SYNJ1","SYNJ1",0.262691327506343,0.121658546704838,3.44,1
"PTGS2","PTGS2",-0.266543070147752,0.121676776970784,4.91836734693878,1
"CAMK2B","CAMK2B",0.26267769531575,0.121678601750435,3.4,1
"IL32","IL32",0.262582974425257,0.121818018898976,2.82,1
"RAB34","RAB34",0.262572537914392,0.121833387411889,2.89795918367347,1
"DHX9","DHX9",0.262557232959676,0.12185592767648,4.96,1
"SCARA5","SCARA5",-0.2624686754351,0.121986411279061,2.4,1
"CCDC66","CCDC66",0.26240377232087,0.122082107900133,2.9,1
"NRG3","NRG3",0.278948840234138,0.122089190634216,3.58695652173913,1
"RBM38","RBM38",-0.262398769479739,0.122089486682057,5.14,1
"MRPS14","MRPS14",0.262369606778379,0.122132505910242,4.94,1
"FAM117A","FAM117A",0.266201712993287,0.122173016752748,2.97959183673469,1
"FLJ25758","FLJ25758",-0.262233997067118,0.122332698611756,2.74,1
"LDHA","LDHA",0.262160282514369,0.122441621787854,3.46,1
"CAPNS1","CAPNS1",-0.262150993266841,0.122455353034547,4.47916666666667,1
"ATP1A1","ATP1A1",-0.262144572236819,0.122464845190492,4,1
"SEPT10","SEPT10",0.262067204141581,0.122579260977089,3.24489795918367,1
"CUL2","CUL2",0.323851172266889,0.122639006005033,4.68421052631579,1
"GGN","GGN",-0.262020343582628,0.122648599473888,4.69387755102041,1
"ZYX","ZYX",-0.261914996859939,0.122804585440137,4.32,1
"PLA2G4C","PLA2G4C",0.261818253198097,0.122947963239481,3.44,1
"IL22RA1","IL22RA1",-0.261794616268393,0.122983013043199,3.46,1
"TMEM185B","TMEM185B",0.261697860397661,0.12312656428887,3.28,1
"MUM1","MUM1",0.261655601403662,0.123189300774035,2.04,1
"CASP14","CASP14",-0.261630571028496,0.12322647138719,4.54,1
"BAG2","BAG2",-0.31002810828706,0.12323051431478,4.22857142857143,1
"EEFSEC","EEFSEC",0.265424171272827,0.123308978058735,4.55102040816327,1
"LMTK3","LMTK3",0.278017947455759,0.123392244526253,3.3695652173913,1
"ANXA4","ANXA4",-0.261499413206259,0.123421380145218,3.96,1
"PHF21A","PHF21A",-0.261484759422222,0.123443170854532,3.76,1
"GLYCTK","GLYCTK",-0.261469532515439,0.123465816856824,3.02,1
"WFDC2","WFDC2",0.261407879677753,0.123557540829175,4.68,1
"SLC29A1","SLC29A1",0.269261672087454,0.123578920818695,4.22916666666667,1
"SPSB3","SPSB3",0.261389548231171,0.123584823222773,2.86,1
"RCVRN","RCVRN",-0.269198105604781,0.123671001147943,2.75,1
"TBX15","TBX15",0.261312807332841,0.123699084203933,4.04,1
"OR10H3","OR10H3",-0.261310434238638,0.123702618803659,5.02,1
"PRMT6","PRMT6",0.297746936009492,0.123843668411641,3.97619047619048,1
"EI24","EI24",0.261181343866515,0.123895005613058,2.81632653061224,1
"CLDN14","CLDN14",0.269040865571645,0.123898992963082,3.41666666666667,1
"TGDS","TGDS",0.261150990096555,0.123940275004433,3,1
"EIF3I","EIF3I",0.261102421804491,0.124012735040506,3.84,1
"ZNF425","ZNF425",0.261071668004852,0.124058633588026,4.46,1
"AKR1C3","AKR1C3",-0.26889339588851,0.124113101804136,3.70833333333333,1
"ZNF615","ZNF615",0.261025385800279,0.124127731380304,3.28,1
"KCNJ8","KCNJ8",0.260986264072618,0.124186161179138,5.14,1
"PPIL2","PPIL2",0.260978980061948,0.12419704239059,3.26,1
"GPR107","GPR107",0.260885803916368,0.124336296141513,3.18,1
"ALDH9A1","ALDH9A1",0.260815104961739,0.124442034832747,4.62,1
"OSBPL2","OSBPL2",0.260735178971292,0.124561654301698,5.48,1
"AK7","AK7",0.260693101225387,0.124624663431654,3.78,1
"WDR64","WDR64",0.260677090609867,0.124648644688767,4.12,1
"VAX2","VAX2",0.260644910290365,0.124696855886748,4.42,1
"BUD13","BUD13",0.260640115531211,0.124704040381276,2.74,1
"ARHGAP15","ARHGAP15",-0.260600478412979,0.124763444673734,3.92,1
"SCTR","SCTR",0.260595974669671,0.124770195783097,3.28,1
"BRD7","BRD7",0.260481028786799,0.124942591699621,2.72,1
"CAPZA3","CAPZA3",0.260460347167686,0.124973628823053,4.95918367346939,1
"EMP2","EMP2",-0.260432305194576,0.125015720874886,3.28,1
"NPR3","NPR3",0.260430819448203,0.125017951330222,3.96,1
"MYO1C","MYO1C",0.260425532199625,0.125025888976288,3.26,1
"ATG4B","ATG4B",0.276765793070824,0.125161208535393,3.07317073170732,1
"MED11","MED11",0.260137109291426,0.125459461557997,2.84,1
"IK","IK",0.260069290836185,0.125561572139683,3.08,1
"NDUFA4","NDUFA4",0.281093065412083,0.12556712873963,3.02222222222222,1
"FNDC7","FNDC7",0.260039751657066,0.125606067014278,3.9,1
"XRCC1","XRCC1",0.259997005874925,0.125670475771423,3.76595744680851,1
"WT1","WT1",0.259993815843785,0.125675283451745,3.5,1
"ACSM1","ACSM1",0.259943543248196,0.125751067107918,3.88,1
"AXIN2","AXIN2",0.25981577374482,0.125943826847222,3.32,1
"RPS12","RPS12",-0.263602700763179,0.126000846952714,3.97959183673469,1
"BCAS1","BCAS1",-0.259742616012441,0.126054295328991,5.3,1
"SYT15","SYT15",0.301725015594207,0.126134961246117,3.52941176470588,1
"BCL11A","BCL11A",-0.259614247508583,0.12624830646494,3.94,1
"MYO5A","MYO5A",0.259613711375865,0.126249117220361,2.64,1
"LSM14B","LSM14B",0.25953240264595,0.126372119464475,5.48,1
"TBCB","TBCB",0.259524229807253,0.126384488100843,4.47916666666667,1
"GRB14","GRB14",0.259498504068332,0.126423426876961,3.98,1
"HIST1H2BA","HIST1H2BA",0.271471095997196,0.126459544756158,4.21276595744681,1
"ADSL","ADSL",0.259435686192543,0.126518546225873,2.52,1
"TST","TST",0.259345865466244,0.126654645937386,2.52,1
"CLDN17","CLDN17",0.259316591080243,0.126699027086987,3.6734693877551,1
"MLLT11","MLLT11",-0.259243175675808,0.126810378650679,4.88,1
"FXYD3","FXYD3",0.259234472067946,0.126823584521228,4.78,1
"RB1","RB1",0.259205546082344,0.126867480885572,2.58,1
"PRTFDC1","PRTFDC1",0.259156886044414,0.126941349956379,3.72,1
"ARID3A","ARID3A",-0.25910866174042,0.127014589089085,2.06,1
"PGM2","PGM2",-0.259077553267012,0.127061850756749,3.4,1
"CST2","CST2",0.259071023148358,0.127071773323995,4.5,1
"KCNH8","KCNH8",0.259061998900538,0.127085486688099,3.14,1
"BBS10","BBS10",0.259054050908924,0.127097565470142,3.52,1
"ANKH","ANKH",-0.26680171200674,0.12717965163283,3.8125,1
"NAT1","NAT1",0.258963730872828,0.127234887258908,2.46,1
"KEL","KEL",0.258892395290557,0.127343423147963,4.32,1
"PLCH1","PLCH1",-0.25888331337416,0.127357246065779,5.44,1
"OSTF1","OSTF1",0.258850192458267,0.127407666424963,3.22,1
"ZDHHC18","ZDHHC18",0.258788435495648,0.127501719377078,3.44,1
"EOMES","EOMES",0.279555631249732,0.127736634581193,3.2,1
"MYCT1","MYCT1",-0.258608589449588,0.127775910256336,3.68,1
"KIF21B","KIF21B",-0.266355752231935,0.127840655284864,4.58333333333333,1
"LTB4R","LTB4R",0.25855299502475,0.127860757317019,3.5,1
"IL17RC","IL17RC",0.262342026536979,0.127889336215122,3.69387755102041,1
"ST3GAL5","ST3GAL5",0.258514997807245,0.127918771950268,3.98,1
"TBC1D15","TBC1D15",0.258413707590065,0.128073518642109,3.95555555555556,1
"TUBB3","TUBB3",0.300252588293885,0.128086228134007,3.37142857142857,1
"SH3BP5","SH3BP5",-0.258393279233784,0.128104745012817,3.18,1
"CEND1","CEND1",0.262175770150068,0.128139946162516,2.66666666666667,1
"GM2A","GM2A",0.258354372549556,0.128164232615074,3.36,1
"KIT","KIT",0.258299110247778,0.128248762904904,3.36,1
"JMJD1C","JMJD1C",0.270104775902396,0.128455327470903,3.36170212765957,1
"NFATC4","NFATC4",0.258146038579275,0.128483120392653,3.5,1
"DENND4A","DENND4A",0.278970655244633,0.128569315274085,3.48888888888889,1
"IQSEC1","IQSEC1",-0.25802410041665,0.128670038857369,3.5,1
"ANKRD7","ANKRD7",0.283701983454155,0.128691021966462,3.77272727272727,1
"TMEM69","TMEM69",0.269939749525672,0.128697947296369,4.27906976744186,1
"PLA2R1","PLA2R1",0.258003227198373,0.128702055538305,3.98,1
"SAV1","SAV1",0.257928950347922,0.128816034085016,3.48,1
"ADM2","ADM2",-0.257880210672554,0.128890866276577,2.16,1
"LBH","LBH",0.278728478771485,0.128915206714301,4,1
"XPR1","XPR1",0.265550031029521,0.129041342972563,4.875,1
"TOPBP1","TOPBP1",0.257755315814917,0.12908277012234,4.52,1
"RASD2","RASD2",0.257645236840236,0.12925208468216,2.54,1
"KCTD20","KCTD20",0.257633704510657,0.129269832305122,4.52,1
"RBP1","RBP1",0.257429313928099,0.129584678175974,5.38,1
"HOXD12","HOXD12",0.257395057610894,0.129637502632753,4.06,1
"SAP30L","SAP30L",0.257305180526126,0.129776172183732,3.26,1
"PPP1R14C","PPP1R14C",0.264870824081745,0.130059960874312,3.47916666666667,1
"ANAPC11","ANAPC11",0.257055515037591,0.130161953056989,4.3,1
"SOHLH1","SOHLH1",0.260808952359083,0.130214063771291,3.79591836734694,1
"CADM2","CADM2",0.287657875744644,0.130245520250195,3.3953488372093,1
"NRBF2","NRBF2",0.268884160388311,0.130257874612473,3.36170212765957,1
"MAPK12","MAPK12",0.256925098781174,0.130363808707269,2.16,1
"IYD","IYD",-0.256862731846871,0.130460420935026,3.5,1
"FNBP1","FNBP1",0.260553093590785,0.130605068805248,3.16326530612245,1
"MYBPC2","MYBPC2",0.256766550558274,0.130609518743775,3.42553191489362,1
"MAP3K14","MAP3K14",0.272965132657243,0.130645385485439,2.5,1
"AP2A2","AP2A2",-0.26049515623885,0.130693729521179,2.66666666666667,1
"CEP290","CEP290",-0.27746640393278,0.130728868464545,3.02222222222222,1
"PRRT3","PRRT3",0.260471238635179,0.130730343274083,3.69387755102041,1
"CCDC63","CCDC63",0.256568239921376,0.13091733330021,3.54,1
"ANGPT4","ANGPT4",0.264299989582902,0.130920635975508,5.22916666666667,1
"PELI2","PELI2",0.256450681305523,0.131100059349438,2.78,1
"ADPGK","ADPGK",0.264173993931127,0.131111171029245,3.47916666666667,1
"ZNF335","ZNF335",-0.25643366864733,0.131126518438253,4.68,1
"THBS2","THBS2",-0.256431779536821,0.131129456738172,3.84,1
"CD151","CD151",0.260189590073174,0.13116206984424,2.66666666666667,1
"NDUFS7","NDUFS7",0.256391926099629,0.131191455662641,2.04,1
"CCDC112","CCDC112",0.256383575395418,0.131204449379475,2.48,1
"TDRD3","TDRD3",0.281833138517261,0.131337815592774,2.65909090909091,1
"WTIP","WTIP",0.263893570954209,0.131535971249885,4.60416666666667,1
"PGBD4","PGBD4",0.256150259207469,0.131567875318328,2.46,1
"ARHGAP12","ARHGAP12",0.256143230131724,0.131578835738012,4.48,1
"HSPG2","HSPG2",-0.25610359646354,0.131640649064065,3.52,1
"COMMD5","COMMD5",0.27680757440412,0.131683050517958,5.08888888888889,1
"SGPP1","SGPP1",-0.309825657738044,0.131762414874022,3.38461538461538,1
"FAM49B","FAM49B",0.256010173464238,0.131786438161207,5.52,1
"CRYL1","CRYL1",0.255969510919544,0.131849930461927,2.73333333333333,1
"MAP2K3","MAP2K3",-0.25596197183132,0.131861704815799,3.02,1
"CDK3","CDK3",0.255939482488553,0.13189683271476,3.64,1
"TGFB2","TGFB2",0.25589099943716,0.131972585816937,4.08,1
"IL17RE","IL17RE",0.259607798065118,0.132057209387547,3.69387755102041,1
"HIST1H2AB","HIST1H2AB",0.255745852746855,0.13219956498882,4.28,1
"LRRC32","LRRC32",-0.276414187771221,0.132255223707983,3.97727272727273,1
"CAPZA2","CAPZA2",0.255658704087278,0.132335986012454,3.8,1
"VRK3","VRK3",0.255608734227225,0.132414254935559,3.52,1
"ARCN1","ARCN1",0.255588240033936,0.132446365353609,2.7,1
"SLC25A13","SLC25A13",0.255556643121146,0.132495882859584,3.74,1
"TMEM154","TMEM154",-0.255530089989085,0.132537506527161,2.74,1
"FBXO17","FBXO17",0.255493146411531,0.132595433943502,4.72,1
"TRIP10","TRIP10",0.280945975594115,0.132608147596901,2.79545454545455,1
"MINPP1","MINPP1",0.255442684864854,0.132674587744819,2.7,1
"CCL28","CCL28",0.259168685961919,0.132735805912959,4,1
"UAP1","UAP1",0.255370751091341,0.132787483204149,4.7,1
"C9orf152","C9orf152",0.255243787518001,0.132986917717803,3.66,1
"RIOK1","RIOK1",0.255242559704621,0.132988847448802,3.92,1
"PAK1IP1","PAK1IP1",0.255224582214328,0.133017104699886,3.88,1
"CCL16","CCL16",-0.255185344203053,0.133078794927774,2.6,1
"YIPF3","YIPF3",0.255169070004862,0.133104387520218,4.4,1
"ANKRD1","ANKRD1",-0.254999638148469,0.133371050001349,2.76,1
"PLCL2","PLCL2",0.254915936966663,0.133502929774964,3.1875,1
"ARHGEF4","ARHGEF4",0.254883379305344,0.133554253723204,3.54,1
"GRHL3","GRHL3",-0.254880309986835,0.133559092953612,3.46,1
"LSM4","LSM4",0.254859085232522,0.133592560434936,4.92,1
"PROM2","PROM2",-0.33829747363773,0.133619476031606,4.36666666666667,1
"ZNF628","ZNF628",-0.254777074463502,0.133721934360855,3.46,1
"LIMK1","LIMK1",0.258432308351863,0.13387956548496,3.42857142857143,1
"MIXL1","MIXL1",0.25465868766643,0.133908855551815,4.16326530612245,1
"USP5","USP5",0.275280397677861,0.133914500368813,4.36363636363636,1
"GABARAP","GABARAP",0.254591059246366,0.134015720803711,2.92,1
"GALNT6","GALNT6",0.254540313213454,0.134095950158584,4.02,1
"HERC6","HERC6",0.254535201979651,0.134104032972771,3.1,1
"RAB1A","RAB1A",0.254497369186318,0.134163872268066,3.94,1
"KCNIP4","KCNIP4",-0.254492201761414,0.134172047000514,2.94,1
"WDR47","WDR47",0.254443095584656,0.134249750059518,3.9,1
"OR10A4","OR10A4",-0.254416388548417,0.134292023832639,2.72,1
"ZNF683","ZNF683",-0.254353293606853,0.134391933979962,3.58,1
"ALDH3B1","ALDH3B1",0.254292619170782,0.134488063038863,3.96,1
"UBE3C","UBE3C",0.261960129836428,0.134492538706567,4.08333333333333,1
"DDB1","DDB1",0.270333287322205,0.134545322211548,3.41304347826087,1
"ICMT","ICMT",0.254151343591919,0.134712088578205,4.8,1
"CASKIN2","CASKIN2",0.254139949316935,0.134730168868446,3.58,1
"CNP","CNP",0.254095737016913,0.134800341342049,2.42,1
"KCNH5","KCNH5",-0.274650067218418,0.134843544311048,3.26666666666667,1
"P2RX4","P2RX4",0.254049252190243,0.134874149791893,3.54,1
"ENTPD7","ENTPD7",0.254018666717342,0.134922729568126,2.72,1
"COLEC12","COLEC12",-0.26570520308962,0.135039888715147,3.18604651162791,1
"LRRC57","LRRC57",0.253868540048786,0.135161367294913,2.52,1
"MUSK","MUSK",0.257557788715728,0.135247314387777,3.61224489795918,1
"CLSTN3","CLSTN3",0.253778638950275,0.135304420920099,4.32,1
"IQCD","IQCD",0.253772218624879,0.135314641427798,3.54,1
"IFI44L","IFI44L",0.253724447789814,0.135390705644583,4.14,1
"YAP1","YAP1",0.265469150751661,0.135400049211665,3.40425531914894,1
"BNC1","BNC1",-0.253711860847829,0.135410752743553,3.76,1
"YEATS4","YEATS4",0.253659238721791,0.135494587201652,4.24,1
"CDH2","CDH2",-0.253598721067825,0.135591047674809,3.64,1
"SBSN","SBSN",0.253577112617222,0.135625502147279,4.56,1
"ZBTB17","ZBTB17",-0.253526886024482,0.135705612928318,3.88,1
"PABPC3","PABPC3",0.294650535220784,0.135711507707939,2.75675675675676,1
"LRRC49","LRRC49",0.253440854378154,0.135842913393293,3.48,1
"GAD2","GAD2",0.253439841225964,0.135844530923083,4.04255319148936,1
"TMEM18","TMEM18",0.273902547635215,0.13595141748956,4.58536585365854,1
"PIK3R3","PIK3R3",0.253335953905544,0.136010465750644,4.3,1
"SPTBN1","SPTBN1",-0.253328294941701,0.136022705002359,3.82,1
"RPP25","RPP25",0.253300443932515,0.136067218587903,3.48,1
"FPR1","FPR1",-0.25319462422627,0.136236445559903,3.28,1
"TAF1C","TAF1C",0.253071906634741,0.136432889879356,2.9,1
"RPL23","RPL23",0.264744818277599,0.136509613107935,2.78723404255319,1
"RPS6KA1","RPS6KA1",0.253015296270678,0.136523581162853,3.58,1
"WNT2B","WNT2B",0.25301121765561,0.136530116926242,3.9,1
"ATAD3B","ATAD3B",0.252986865924259,0.136569144077083,4.37777777777778,1
"ZNF479","ZNF479",0.33588954782009,0.136584099132671,3.875,1
"DSCR8","DSCR8",-0.252899065399785,0.136709925302183,3.36,1
"YARS2","YARS2",0.256563665746374,0.136814594300233,4.3469387755102,1
"ADD1","ADD1",0.252758122982,0.136936138933265,3.26,1
"DNER","DNER",-0.252697611181155,0.137033345392715,3.44,1
"TDH","TDH",-0.25265656034112,0.137099318600274,2.38,1
"DAP3","DAP3",-0.25262496937881,0.137150104673705,4.74,1
"PRLHR","PRLHR",0.260242792990973,0.137159412811663,2.64583333333333,1
"LOC374443","LOC374443",0.252588431680576,0.137208860469398,4.3,1
"TMEM19","TMEM19",0.252567844796254,0.13724197413424,3.95555555555556,1
"SLC45A2","SLC45A2",0.252514581247562,0.137327674990141,3.96,1
"CARD14","CARD14",0.252512953961043,0.137330293908536,4.3,1
"PODN","PODN",-0.252490901203862,0.137365788747802,4.22,1
"MAPK15","MAPK15",-0.252478885154761,0.137385131927057,5.28,1
"RHOBTB3","RHOBTB3",0.252473586228167,0.137393662663239,2.5,1
"DIRAS3","DIRAS3",0.252409727920981,0.137496498761654,4.02,1
"STEAP3","STEAP3",0.252331831709744,0.137622017933669,3.28,1
"RALB","RALB",0.252331831709744,0.137622017933669,3.28,1
"ALDOC","ALDOC",0.252262097943931,0.137734455983792,2.89795918367347,1
"PPME1","PPME1",0.252194499355517,0.13784351583575,4.14,1
"PIK3R5","PIK3R5",-0.255842838033042,0.137959340332605,2.91836734693878,1
"CEACAM5","CEACAM5",0.252103889412835,0.13798980063741,3.66,1
"MED7","MED7",0.268009075517661,0.138059818709214,3.5,1
"HOXC8","HOXC8",-0.252021065284968,0.138123615596806,4.3,1
"EGF","EGF",0.251956815968667,0.138227485884886,2.7,1
"KIF26A","KIF26A",0.25194316784005,0.138249557878583,4.3469387755102,1
"GPR146","GPR146",0.276965373013579,0.138418818964076,3.11363636363636,1
"KIF1C","KIF1C",-0.251828765492471,0.138434673361333,2.84,1
"COLEC10","COLEC10",0.251762535804778,0.138541923537817,4.58,1
"C17orf82","C17orf82",-0.251739129838793,0.138579841003855,3.46,1
"CBY1","CBY1",0.251698542963985,0.138645609492418,2.44,1
"ISG15","ISG15",0.374318552953186,0.138809683126831,5,1
"SIGLEC1","SIGLEC1",0.251587310465104,0.138825972478313,5.14,1
"CA1","CA1",0.251540512999185,0.138901905907238,3.5,1
"RAVER1","RAVER1",0.276543362384806,0.139045543913494,3.90909090909091,1
"VSTM1","VSTM1",0.251436766223321,0.139070354031339,3.52,1
"RAD52","RAD52",0.255122037064364,0.139111067817469,5.02040816326531,1
"MAPK9","MAPK9",0.251364238893871,0.139188201980287,3.52,1
"NRSN2","NRSN2",0.267265957539791,0.139197542201743,5.60869565217391,1
"XCL1","XCL1",-0.271659173056969,0.139316192285611,4.77272727272727,1
"UBP1","UBP1",0.25125893202911,0.139359443305974,3.08,1
"TAGLN","TAGLN",-0.251215999103477,0.139429301708803,2.74,1
"ADAD2","ADAD2",0.25102108081112,0.139746787197927,2.9,1
"CYP51A1","CYP51A1",0.25859879533761,0.139748585838766,3.45833333333333,1
"RNASET2","RNASET2",0.250938726788122,0.139881086053123,3.84,1
"UBE2T","UBE2T",0.250867574361608,0.139997194246214,4.54,1
"FKBP5","FKBP5",0.254529616425874,0.140062936606613,4.6530612244898,1
"SCG2","SCG2",-0.262400255599451,0.140146848191742,3.59574468085106,1
"SCN4A","SCN4A",0.250697043079078,0.140275759390416,3.32,1
"ZNF786","ZNF786",0.250628801284658,0.140387347271929,4.46,1
"EEF2","EEF2",-0.250618862862949,0.140403603856303,2.04,1
"GIMAP6","GIMAP6",0.250560374376052,0.140499303299987,4.22,1
"SLC25A28","SLC25A28",-0.250470093957612,0.14064711504736,2.72,1
"TJP3","TJP3",-0.2504490668854,0.140681558041414,2.04,1
"AP2A1","AP2A1",-0.250446988586267,0.140684962695928,3.3,1
"OLFML3","OLFML3",-0.250442263676683,0.140692703233561,3.96,1
"TFAP2B","TFAP2B",-0.254112198146966,0.140736484874479,4.15217391304348,1
